Volume of Titrant (mL),pH Value
48.5427135678392,2.4615652181962155
48.89447236180905,2.2465096457643194
49.2462311557789,2.104410008166667
49.597989949748744,1.9983580529330225
49.949748743718594,1.9138684497163552
50.301507537688444,1.8437412926380843
50.653266331658294,1.7838711098710598
51.005025125628144,1.7316938491446423
51.356783919597994,1.6855003819418093
51.708542713567844,1.6440941750989884
52.060301507537694,1.6066048196260627
52.412060301507545,1.572379327805576
52.76381909547739,1.5409152574956695
53.11557788944724,1.5118177228797693
53.46733668341709,1.4847707327532143
53.81909547738694,1.4595174825742834
54.17085427135679,1.4358464402316962
54.52261306532664,1.413581294661524
54.87437185929649,1.3925735478508923
55.22613065326634,1.3726969575378123
55.57788944723618,1.3538433020928267
55.92964824120603,1.3359191071827334
56.28140703517588,1.3188430834638005
56.63316582914573,1.3025440976574516
56.98492462311558,1.2869595490794763
57.33668341708543,1.2720340581190055
57.68844221105528,1.2577183973923676
58.04020100502513,1.2439686136060795
58.39195979899498,1.2307453006995372
58.743718592964825,1.218012994032772
59.095477386934675,1.2057396622077379
59.447236180904525,1.1938962782297935
59.798994974874375,1.1824564555940484
60.150753768844226,1.1713961378473012
60.502512562814076,1.1606933324647333
60.854271356783926,1.1503278816606906
61.206030150753776,1.140281264148369
61.55778894472362,1.1305364229650752
61.90954773869347,1.1210776153556778
62.26130653266332,1.1118902814077496
62.61306532663317,1.1029609286960547
62.96482412060302,1.0942770306508378
63.31658291457287,1.0858269367361986
63.66834170854272,1.077599792829121
64.02010050251256,1.0695854704399166
64.37185929648241,1.0617745036215827
64.72361809045226,1.0541580325871065
65.07537688442211,1.0467277531967285
65.42713567839196,1.039475871596826
65.77889447236181,1.0323950633925847
66.13065326633166,1.025478436821373
66.48241206030151,1.018719499465472
66.83417085427136,1.0121121281036936
67.18592964824121,1.0056505413533159
67.53768844221106,0.999329274798107
67.88944723618091,0.9931431583362003
68.24120603015076,0.9870872955142861
68.59296482412061,0.9811570446427346
68.94472361809046,0.9753480015106311
69.2964824120603,0.9696559835408148
69.64824120603015,0.9640770152433399
70.0,0.9586073148417749
